package_id,created_at,test_week,clickability_test_id,headline,eyecatcher_id,impressions,clicks,ctr,first_place,winner
54805,2013-07-25 18:42:12.678,201329,51f171664362f2a7950003af,The Most Anti-Gay Airline In The Entire World Has A New Safety Video,5332bda21fae79f09f0085f4,2725,194,0.07119266055045871,False,False
54806,2013-07-25 18:42:27.328,201329,51f171664362f2a7950003af,The Most Anti-Gay Airline In The Entire World Has A New Safety Video,5332bda21fae79f09f0085f5,2687,180,0.06698920729438035,False,False
54820,2013-07-25 20:19:21.826,201329,51f188445a46e136dc000c91,The Most Anti-Gay Airline In The Entire World Has A New Safety Video,5332bda21fae79f09f0085ef,3026,249,0.08228684732319894,True,False
54821,2013-07-25 20:19:37.406,201329,51f188445a46e136dc000c91,The Most Anti-Gay Pretend Airline In The Entire World Has A New Safety Video,5332bda21fae79f09f0085ef,2335,155,0.06638115631691649,False,False
54822,2013-07-25 20:19:51.254,201329,51f188445a46e136dc000c91,The Most Anti-Gay Fake Airline In The Entire World Has A New Safety Video,5332bda21fae79f09f0085ef,2693,179,0.06646862235425176,False,False
54823,2013-07-25 20:20:16.263,201329,51f188445a46e136dc000c91,The Most Anti-Gay Fictional Airline In The Entire World Has A New Safety Video,5332bda21fae79f09f0085ef,2923,172,0.05884365378036264,False,False
54824,2013-07-25 20:47:36.973,201329,51f18ee3a56247b6aa001093,The Most Anti-Gay Airline In The Entire World Has A New Safety Video,5332bda21fae79f09f0085ef,2635,227,0.08614800759013283,True,False
54825,2013-07-25 20:48:20.067,201329,51f18ee3a56247b6aa001093,The Most Anti-Gay Airline In The Entire World Has A New Safety Video,5332bda21fae79f09f0085ef,2875,187,0.06504347826086956,False,False
54827,2013-07-25 20:48:46.362,201329,51f18ee3a56247b6aa001093,The Most Anti-Gay Airline In The Entire World Has A New Safety Video,5332bda21fae79f09f0085ef,2618,195,0.07448433919022154,False,True
54828,2013-07-25 20:49:14.415,201329,51f18ee3a56247b6aa001093,The Most Anti-Gay Airline In The Entire World Has A New Safety Video,5332bda21fae79f09f0085ef,2738,169,0.06172388604821037,False,False
54832,2013-07-25 21:24:17.912,201329,51f1963dde60e7d83a001522,How Do You Know Someone Is Doing Something Awful? If They Call You A Terrorist For Photographing It.,5332bda31fae79f09f00861d,2655,79,0.02975517890772128,True,False
54833,2013-07-25 21:24:28.809,201329,51f1963dde60e7d83a001522,"Wouldn’t It Be Absurd To Enact Laws To Protect Animal Abusers? Oh, Wait, 5 States Already Have.",5332bda31fae79f09f00861d,2606,41,0.015732924021488872,False,False
54834,2013-07-25 21:24:51.053,201329,51f1963dde60e7d83a001522,JAW DROP: 5 States Think The People Who Expose Animal Abusers Are The Criminals?,5332bda31fae79f09f00861d,2963,61,0.020587242659466758,False,False
54835,2013-07-25 21:25:17.558,201329,51f1963dde60e7d83a001522,Person A: Abuses Animals. Person B: Photographs It. Guess Who’s The Criminal. ,5332bda31fae79f09f00861d,2655,74,0.027871939736346517,False,False
54861,2013-07-26 15:07:45.792,201329,51f29093980d42ac47006867,How Do You Know Someone Is Doing Something Awful? If They Call You A Terrorist For Photographing It.,5332bda31fae79f09f00861d,2675,103,0.03850467289719626,True,False
54862,2013-07-26 15:08:45.041,201329,51f29093980d42ac47006867,How Do You Know Someone Is Doing Something Awful? If They Call You A Terrorist For Photographing It.,5332bda31fae79f09f00861d,2372,83,0.03499156829679595,False,False
54863,2013-07-26 15:10:12.081,201329,51f29093980d42ac47006867,How Do You Know Someone Is Doing Something Awful? If They Call You A Terrorist For Photographing It.,5332bda31fae79f09f00861d,2623,81,0.030880670987418986,False,False
54864,2013-07-26 15:10:56.715,201329,51f29093980d42ac47006867,How Do You Know Someone Is Doing Something Awful? If They Call You A Terrorist For Photographing It.,5332bda31fae79f09f00861d,3290,85,0.025835866261398176,False,False
54881,2013-07-26 18:09:22.831,201329,51f2bb3ffc2f41984e000314,He’s Caught Lots Of Criminals In The Act; Now He Has To Hide His Face So They Won't Catch Him,5332bda71fae79f09f008668,2665,83,0.031144465290806753,True,False
54882,2013-07-26 18:09:33.099,201329,51f2bb3ffc2f41984e000314,The Bravest Man You’ll Ever See Wearing A Mop On His Head,5332bda71fae79f09f008668,3152,58,0.018401015228426396,False,False
54883,2013-07-26 18:09:46.014,201329,51f2bb3ffc2f41984e000314,Just Imagine How Much Justice We Could Get Done If We Had More Reporters Like Him ,5332bda71fae79f09f008668,2361,61,0.02583650995340957,False,False
54884,2013-07-26 18:10:07.974,201329,51f2bb3ffc2f41984e000314,"Naming, Shaming, And Jailing: This Is What Justice Looks Like, People",5332bda71fae79f09f008668,2830,64,0.022614840989399292,False,False
54929,2013-07-26 20:09:44.616,201329,51f2d752f021dd47df0010b8,He’s Caught Lots Of Criminals In The Act; Now He Has To Hide His Face So They Won't Catch Him,5332bda71fae79f09f008668,2815,74,0.026287744227353464,False,False
54930,2013-07-26 20:10:21.545,201329,51f2d752f021dd47df0010b8,"Just Imagine How Much Justice We Could Get Done If We Had More Reporters Like Him 
",5332bda71fae79f09f008668,2714,54,0.01989683124539425,False,False
54931,2013-07-26 20:11:59.249,201329,51f2d752f021dd47df0010b8,He’s Caught Lots Of Criminals In The Act; Now He Has To Hide His Face So They Won't Catch Him,5332bda71fae79f09f008668,2638,67,0.02539802880970432,False,False
54932,2013-07-26 20:12:15.892,201329,51f2d752f021dd47df0010b8,"Just Imagine How Much Justice We Could Get Done If We Had More Reporters Like Him 
",5332bda71fae79f09f008668,2696,75,0.027818991097922848,True,False
55039,2013-07-28 17:16:40.294,201330,51f550d5432d292e7200602d,Consider This Trashy Fact Before Digging Into Your Next Seafood Feast,5332bdb11fae79f09f008756,2505,44,0.017564870259481037,False,False
55040,2013-07-28 17:18:03.265,201330,51f550d5432d292e7200602d,Consider This Trashy Fact Before Digging Into Your Next Seafood Feast,5332bdb21fae79f09f008777,2986,46,0.015405224380442064,False,False
55041,2013-07-28 17:18:59.129,201330,51f550d5432d292e7200602d,Consider This Trashy Fact Before Digging Into Your Next Seafood Feast,5332bdb21fae79f09f008778,2596,44,0.01694915254237288,True,False
55042,2013-07-28 17:23:26.546,201330,51f550d5432d292e7200602d,Consider This Trashy Fact Before Digging Into Your Next Seafood Feast,5332bdb21fae79f09f008779,2669,41,0.015361558636193332,False,False
55047,2013-07-28 18:30:07.073,201330,51f561512c3f31c5960065c2,Consider This Trashy Fact Before Digging Into Your Next Seafood Feast,5332bdb21fae79f09f008779,2616,26,0.009938837920489297,False,False
55048,2013-07-28 18:30:59.321,201330,51f561512c3f31c5960065c2,Consider This Trashy Fact Before Digging Into Your Next Seafood Feast,5332bdb21fae79f09f008783,2636,36,0.013657056145675266,False,False
55049,2013-07-28 18:31:29.569,201330,51f561512c3f31c5960065c2,Consider This Trashy Fact Before Digging Into Your Next Seafood Feast,5332bdb31fae79f09f008784,2764,63,0.022793053545586108,True,False
55050,2013-07-28 18:32:01.233,201330,51f561512c3f31c5960065c2,Consider This Trashy Fact Before Digging Into Your Next Seafood Feast,5332bdb31fae79f09f008785,2716,38,0.013991163475699559,False,False
55095,2013-07-29 01:03:51.039,201330,51f5bf72e2cea664d1000cc5,What Could Make An Entire Room Full Of Football Players So Emotional?,5332bdb21fae79f09f008766,2660,73,0.02744360902255639,False,False
55096,2013-07-29 01:07:50.789,201330,51f5bf72e2cea664d1000cc5,What Could Make An Entire Room Full Of Football Players So Emotional?,5332bdb51fae79f09f0087d0,2650,77,0.029056603773584905,False,False
55099,2013-07-29 01:08:11.27,201330,51f5bf72e2cea664d1000cc5,What Could Make An Entire Room Full Of Football Players So Emotional?,5332bdb51fae79f09f0087d2,2467,81,0.032833400891771385,True,False
55100,2013-07-29 01:09:09.888,201330,51f5bf72e2cea664d1000cc5,What Could Make An Entire Room Full Of Football Players So Emotional?,5332bdb51fae79f09f0087d4,2767,85,0.030719190458980847,False,False
55105,2013-07-29 01:26:20.098,201330,51f5c4b1c41006c6c7001078,How One Ordinary Guy Took On The U.S. Government And Helped Inspire A Movement,5332bdb61fae79f09f0087da,2652,33,0.012443438914027148,False,False
55106,2013-07-29 01:26:35.466,201330,51f5c4b1c41006c6c7001078,How One Ordinary Guy Took On The U.S. Government And Helped Inspire A Movement,5332bdb61fae79f09f0087dc,2723,41,0.015056922511935366,False,False
55107,2013-07-29 01:27:15.273,201330,51f5c4b1c41006c6c7001078,How One Ordinary Guy Took On The U.S. Government And Helped Inspire A Movement,5332bdb61fae79f09f0087de,2596,52,0.020030816640986132,True,False
55108,2013-07-29 01:27:52.162,201330,51f5c4b1c41006c6c7001078,How One Ordinary Guy Took On The U.S. Government And Helped Inspire A Movement,5332bdb61fae79f09f0087e0,2516,31,0.01232114467408585,False,False
55114,2013-07-29 03:51:11.004,201330,51f5e58dd825c38dc8000a1a,Consider This Trashy Fact Before Digging Into Your Next Seafood Feast,5332bdb21fae79f09f008777,2370,33,0.013924050632911392,False,False
55115,2013-07-29 03:51:44.907,201330,51f5e58dd825c38dc8000a1a,Consider This Trashy Fact Before Digging Into Your Next Seafood Feast,5332bdb61fae79f09f0087ec,2843,58,0.0204009848751319,True,False
55116,2013-07-29 03:51:56.048,201330,51f5e58dd825c38dc8000a1a,Consider This Trashy Fact Before Digging Into Your Next Seafood Feast,5332bdb61fae79f09f0087ee,2667,47,0.017622797150356206,False,False
55117,2013-07-29 03:52:11.403,201330,51f5e58dd825c38dc8000a1a,Consider This Trashy Fact Before Digging Into Your Next Seafood Feast,5332bdb61fae79f09f0087f0,2712,44,0.016224188790560472,False,False
55177,2013-07-29 16:53:35.237,201330,51f69dba600ada5b8e000531,"In Just One Minute, This Writer Manages To Explain Why Racism Isn't Just About Calling People Names",5332bdba1fae79f09f008857,2107,66,0.03132415757000474,True,False
55180,2013-07-29 16:56:59.833,201330,51f69dba600ada5b8e000531,An Interview From Almost 50 Years Ago Argues Why Exactly We're Not Post-Racial,5332bdba1fae79f09f008857,2270,58,0.02555066079295154,False,False
55181,2013-07-29 16:57:52.612,201330,51f69dba600ada5b8e000531,"Fifty Years Later, We're Still Arguing That We're Post-Racial. This Interview Proves Otherwise.",5332bdba1fae79f09f008857,2151,61,0.028358902835890282,False,False
55182,2013-07-29 16:58:16.289,201330,51f69dba600ada5b8e000531,"In Just One Minute, This Writer Manages To Explain Why Racism Isn't Just About Calling People Names.",5332bdba1fae79f09f008857,2149,49,0.02280130293159609,False,False
55186,2013-07-29 16:58:54.566,201330,51f69dba600ada5b8e000531,"50 Years Ago, A Legendary Writer Asked A Very Simple Question About The World We Live In",5332bdba1fae79f09f008857,2195,68,0.030979498861047835,False,False
55243,2013-07-29 22:34:24.516,201330,51f6e8e8b3e1a927b6000352,If I Told You What He Did You'd Think He's Creepy. So I'll Let Him Explain It. ,5332bdb41fae79f09f0087af,2603,104,0.039953899346907414,True,False
55267,2013-07-29 22:38:56.985,201330,51f6e8e8b3e1a927b6000352,Just Give Him A Few Hours And He'll Get You All Set For Eternity,5332bdb41fae79f09f0087af,2622,60,0.02288329519450801,False,False
55274,2013-07-29 22:20:55.533,201330,51f6eaabf88628edc900006f,Watch A Retired Teacher Shatter What's Left Of A Politician's Mayoral Campaign In Under 2 Minutes,5332bdc11fae79f09f0088f1,1852,155,0.08369330453563716,False,False
55275,2013-07-29 22:21:16.287,201330,51f6eaabf88628edc900006f,Watch A Retired Teacher Shatter What's Left Of Anthony Weiner's Mayoral Campaign In Under 2 Minutes,5332bdc11fae79f09f0088f1,2038,125,0.061334641805691856,False,False
55276,2013-07-29 22:22:32.771,201330,51f6eaabf88628edc900006f,Watch A Retired Teacher Eviscerate What's Left Of A Politician's Mayoral Campaign In Under 2 Minutes,5332bdc11fae79f09f0088f1,2059,106,0.05148130160271977,False,False
55277,2013-07-29 22:27:25.57,201330,51f6eaabf88628edc900006f,Watch A Retired Teacher Slap Down What's Left Of A Politician's Mayoral Campaign In Under 2 Minutes,5332bdc11fae79f09f0088f1,1958,110,0.056179775280898875,False,False
55278,2013-07-29 22:33:01.38,201330,51f6e8e8b3e1a927b6000352,At First I Misread The Title Of This As “The Coffee Maker.” Big Difference.,5332bdb41fae79f09f0087af,2634,67,0.025436598329536826,False,False
55280,2013-07-29 22:42:27.734,201330,51f6e8e8b3e1a927b6000352,Any Notion That What This Guy Does Is Creepy Is Disproven The Second You Hit 'Play' ,5332bdb41fae79f09f0087af,2840,112,0.03943661971830986,False,False
55288,2013-07-29 23:33:21.597,201330,51f6f09939e360124b00033d,What Could Make An Entire Room Full Of Football Players So Emotional?,5332bdb91fae79f09f008839,2671,108,0.040434294271808315,False,False
55289,2013-07-29 23:38:23.272,201330,51f6f09939e360124b00033d,What Advice Could Make A Locker Room Full Of Football Players So Emotional?,5332bdb91fae79f09f008839,2596,127,0.04892141756548536,True,False
55294,2013-07-29 23:34:08.292,201330,51f6f09939e360124b00033d,Who's Words Could Make An Entire Room Full Of Football Players Feel So Emotional?,5332bdb91fae79f09f008839,2571,104,0.04045118630882925,False,False
55295,2013-07-29 23:36:23.639,201330,51f6f09939e360124b00033d,What's A Locker Room Full Of Football Players Hearing That's Getting Them So Emotional?,5332bdb91fae79f09f008839,2765,128,0.04629294755877034,False,False
55322,2013-07-30 03:03:19.455,201330,51f72c6df114bc753e001c44,What Advice Could Make A Locker Room Full Of Football Players So Emotional?,5332bdb91fae79f09f008839,2701,95,0.03517215845982969,False,False
55323,2013-07-30 03:03:33.336,201330,51f72c6df114bc753e001c44,What Advice Could Make A Locker Room Full Of Football Players So Emotional?,5332bdc51fae79f09f00895f,2537,90,0.035474970437524636,False,False
55324,2013-07-30 03:04:31.625,201330,51f72c6df114bc753e001c44,What Advice Could Make A Locker Room Full Of Football Players So Emotional?,5332bdc61fae79f09f008961,2594,96,0.03700848111025443,True,False
55325,2013-07-30 03:05:41.515,201330,51f72c6df114bc753e001c44,What Advice Could Make A Locker Room Full Of Football Players So Emotional?,5332bdc61fae79f09f008963,2626,88,0.03351104341203351,False,False
55384,2013-07-30 14:37:50.146,201330,51f7cf1e6c30f8972d00128a,Anyone Could Make This Mistake. The Fact It Happens All The Time Is Frightening.,5332bdc51fae79f09f00894d,2666,173,0.06489122280570142,True,False
55385,2013-07-30 14:37:59.484,201330,51f7cf1e6c30f8972d00128a,Anyone Could Make This Mistake. The Fact It Happens All The Time Is Frightening.,5332bdc91fae79f09f0089c5,2745,161,0.05865209471766849,False,False
55386,2013-07-30 14:38:07.329,201330,51f7cf1e6c30f8972d00128a,Anyone Could Make This Mistake. The Fact It Happens All The Time Is Frightening.,5332bdc91fae79f09f0089c7,2768,104,0.03757225433526012,False,False
55387,2013-07-30 14:38:13.881,201330,51f7cf1e6c30f8972d00128a,Anyone Could Make This Mistake. The Fact It Happens All The Time Is Frightening.,5332bdc91fae79f09f0089c9,2800,92,0.032857142857142856,False,False
55400,2013-07-30 15:01:28.039,201330,51f7d50552c7981053004dbd,What Happened When A College Kid Took On The Oil And Gas Industry?,5332bdbb1fae79f09f008875,2636,80,0.030349013657056147,True,False
55401,2013-07-30 15:02:06.229,201330,51f7d50552c7981053004dbd,What Happened When A College Kid Took On The Oil And Gas Industry?,5332bdbb1fae79f09f008875,2929,75,0.025606008876749745,False,False
55402,2013-07-30 15:03:08.315,201330,51f7d50552c7981053004dbd,What Happened When A College Kid Took On The Oil And Gas Industry?,5332bdbb1fae79f09f008875,2868,62,0.021617852161785217,False,False
55403,2013-07-30 15:04:01.42,201330,51f7d50552c7981053004dbd,What Happened When A College Kid Took On The Oil And Gas Industry?,5332bdbb1fae79f09f008875,2807,61,0.02173138582116138,False,False
55442,2013-07-30 20:23:39.54,201330,51f81fd969923d57f300166c,"If You Still Don't Think We Need Feminism, You Should Know These Girls Were Bullied For These Signs",5332bdd41fae79f09f008a8d,2668,192,0.07196401799100449,False,False
55453,2013-07-30 18:28:33.621,201330,51f805a51633fa3737007467,"If This Unconventional Educator Had His Way, No Student Would Ever Be Uniform Again",5332bdc91fae79f09f0089bd,2769,104,0.03755868544600939,True,False
55455,2013-07-30 18:29:45.92,201330,51f805a51633fa3737007467,"If This Quirky College Dean Had His Way, No Student Would Ever Again Be Uniform",5332bdc91fae79f09f0089bd,2998,104,0.03468979319546364,False,False
55456,2013-07-30 18:29:59.194,201330,51f805a51633fa3737007467,"If This Unconventional Educator Had His Way, No Student Would Ever Again Be Uniform",5332bdc91fae79f09f0089bd,2623,76,0.028974456728936334,False,False
55457,2013-07-30 18:30:26.091,201330,51f805a51633fa3737007467,"If This Unconventional Educator Had His Way, Students Would Never Be Uniform ",5332bdc91fae79f09f0089bd,2695,53,0.019666048237476808,False,False
55504,2013-07-30 20:21:51.433,201330,51f81fd969923d57f300166c,"If You Still Don't Think We Need Feminism, You Should Know These Girls Were Bullied For These Signs",5332bdd31fae79f09f008a87,2671,171,0.06402096593036316,False,False
55505,2013-07-30 20:22:30.668,201330,51f81fd969923d57f300166c,"If You Still Don't Think We Need Feminism, You Should Know These Girls Were Bullied For These Signs",5332bdc01fae79f09f0088e6,2770,153,0.05523465703971119,False,False
55506,2013-07-30 20:22:57.055,201330,51f81fd969923d57f300166c,"If You Still Don't Think We Need Feminism, You Should Know These Girls Were Bullied For These Signs",5332bdd31fae79f09f008a8b,2767,202,0.07300325262016624,True,False
55536,2013-07-30 21:43:29.634,201330,51f8337301dce5587100266d,They Ate At 50 Schools In The Name Of Progress. Bless Their Souls.,5332bdd21fae79f09f008a76,2725,28,0.010275229357798165,False,False
55537,2013-07-30 21:43:39.165,201330,51f8337301dce5587100266d,They Ate At 50 Schools In The Name Of Progress. Bless Their Souls.,5332bdd51fae79f09f008ac0,2841,57,0.02006335797254488,False,False
55538,2013-07-30 21:43:51.496,201330,51f8337301dce5587100266d,They Ate At 50 Schools In The Name Of Progress. Bless Their Souls.,5332bdd61fae79f09f008ac2,2884,60,0.020804438280166437,False,False
55539,2013-07-30 21:44:08.201,201330,51f8337301dce5587100266d,They Ate At 50 Schools In The Name Of Progress. Bless Their Souls.,5332bdd61fae79f09f008ac4,2485,55,0.022132796780684104,True,False
55546,2013-07-30 22:02:16.039,201330,51f837d6786ab718480028f0,Because The Way We've Been Talking About Gettin' It On Is Turnin' Me Off,5332bdd61fae79f09f008ad0,2656,45,0.01694277108433735,False,False
55547,2013-07-30 22:02:28.734,201330,51f837d6786ab718480028f0,Because The Way We've Been Talking About Gettin' It On Is Turnin' Me Off,5332bdd61fae79f09f008ad2,2608,55,0.021088957055214724,False,False
55548,2013-07-30 22:02:52.309,201330,51f837d6786ab718480028f0,Because The Way We've Been Talking About Gettin' It On Is Turnin' Me Off,5332bdd61fae79f09f008ad4,2867,69,0.024066968957098013,True,False
55549,2013-07-30 22:03:27.869,201330,51f837d6786ab718480028f0,Because The Way We've Been Talking About Gettin' It On Is Turnin' Me Off,5332bdd71fae79f09f008ad6,2723,53,0.019463826661770108,False,False
55568,2013-07-31 00:19:36.609,201330,51f857fcbbdd7e86cf003ed3,They Ate At 50 Schools In The Name Of Progress. Bless Their Souls.,5332bdd61fae79f09f008ac4,2811,68,0.024190679473496977,True,False
55569,2013-07-31 00:20:03.531,201330,51f857fcbbdd7e86cf003ed3,They Ate At 50 Schools In The Name Of Progress. Bless Their Souls.,5332bdd81fae79f09f008afe,2661,47,0.017662532882375046,False,False
55570,2013-07-31 00:20:19.892,201330,51f857fcbbdd7e86cf003ed3,They Ate At 50 Schools In The Name Of Progress. Bless Their Souls.,5332bdd81fae79f09f008b00,2710,52,0.01918819188191882,False,False
55571,2013-07-31 00:20:34.748,201330,51f857fcbbdd7e86cf003ed3,They Ate At 50 Schools In The Name Of Progress. Bless Their Souls.,5332bdd81fae79f09f008b02,2670,51,0.019101123595505618,False,False
55580,2013-07-31 01:52:22.087,201330,51f86dd193145e83bf000b30,"Stephen Colbert's Scathing, Hilarious Response To McDonald's McMinimum Wage Budget",5332bdd41fae79f09f008a97,2587,129,0.04986470815616544,False,False
55581,2013-07-31 01:53:19.599,201330,51f86dd193145e83bf000b30,"Stephen Colbert's Scathing, Hilarious Response To McDonald's McMinimum Wage Budget",5332bdd91fae79f09f008b15,2715,164,0.060405156537753225,True,False
55582,2013-07-31 01:53:42.056,201330,51f86dd193145e83bf000b30,"Stephen Colbert's Scathing, Hilarious Response To McDonald's McMinimum Wage Budget",5332bdd91fae79f09f008b17,2867,161,0.05615626089989536,False,False
55583,2013-07-31 01:54:07.697,201330,51f86dd193145e83bf000b30,"Stephen Colbert's Scathing, Hilarious Response To McDonald's McMinimum Wage Budget",5332bdd91fae79f09f008b18,2633,155,0.05886821116597037,False,False
55586,2014-03-10 17:10:24.793,201410,5314d63b90d6c8df7200002d,You May Change Your Career After Watching This,5332f6e4a2fc90ead0000db5,2848,45,0.01580056179775281,False,False
55589,2013-07-31 02:39:59.497,201330,51f878d0933d6fd195000250,"If You Still Don't Think We Need Feminism, You Should Know These Girls Were Bullied For These Signs",5332bdca1fae79f09f0089d0,2718,99,0.03642384105960265,False,False
55590,2013-07-31 02:40:37.294,201330,51f878d0933d6fd195000250,"If You Still Don't Think We Need Feminism, You Should Know These Girls Were Bullied For These Signs",5332bdd11fae79f09f008a5b,2731,125,0.045770779934090074,False,False
55591,2013-07-31 02:42:49.028,201330,51f878d0933d6fd195000250,"If You Still Don't Think We Need Feminism, You Should Know These Girls Were Bullied For These Signs",5332bdd31fae79f09f008a8b,2729,150,0.05496518871381458,True,False
55592,2013-07-31 02:43:27.259,201330,51f878d0933d6fd195000250,"If You Still Don't Think We Need Feminism, You Should Know These Girls Were Bullied For These Signs",5332bdd51fae79f09f008aaa,2530,132,0.05217391304347826,False,False
55625,2013-07-31 05:02:05.105,201330,51f899f25c4965697a00143e,What World Do We Live In When Even An Act Of Kindness Faces This Kind of Discrimination?,5332bdd71fae79f09f008ae8,2507,82,0.032708416433984845,False,False
55626,2013-07-31 05:02:27.015,201330,51f899f25c4965697a00143e,What World Do We Live In When Even An Act Of Kindness Faces This Kind of Discrimination?,5332bdd71fae79f09f008aec,2565,101,0.039376218323586745,True,False
55627,2013-07-31 05:03:38.846,201330,51f899f25c4965697a00143e,What World Do We Live In When Even An Act Of Kindness Faces This Kind of Discrimination?,5332bdde1fae79f09f008b6a,2735,89,0.03254113345521024,False,False
55628,2013-07-31 05:04:27.722,201330,51f899f25c4965697a00143e,What World Do We Live In When Even An Act Of Kindness Faces This Kind of Discrimination?,5332bdde1fae79f09f008b6c,2626,82,0.031226199543031227,False,False
55629,2013-07-31 05:48:43.756,201330,51f8a4a140d1b4468e0017ac,I'm Gonna Take A Stand Here And Say We Shouldn't Bomb 16-Year-Old Teenagers. Even The American Ones.,5332bdde1fae79f09f008b6e,2685,40,0.0148975791433892,False,False
55630,2013-07-31 05:49:02.018,201330,51f8a4a140d1b4468e0017ac,Once Upon A Time A Government Bombed And Killed An American Teenager. Guess Which One.,5332bdde1fae79f09f008b6e,2440,53,0.021721311475409837,True,False
55631,2013-07-31 05:50:12.498,201330,51f8a4a140d1b4468e0017ac,That Time America Bombed And Killed An American Teenager And Wouldn't Even Tell His Family Why.,5332bdde1fae79f09f008b6e,2693,52,0.019309320460453028,False,False
55632,2013-07-31 05:50:33.952,201330,51f8a4a140d1b4468e0017ac,This American Grandfather Lost HIs Grandson To American Drone Strikes And America Won't Tell Him Why,5332bdde1fae79f09f008b6e,2745,36,0.013114754098360656,False,False
55639,2013-07-31 06:28:24.149,201330,51f8ac5a64fe4405950019b1,A News Team Risked Their Lives To Uncover This Story. They Wanted You To See The Horror Yourself.,5332bdc11fae79f09f0088fa,2679,131,0.04889884285181038,False,False
55640,2013-07-31 06:28:35.49,201330,51f8ac5a64fe4405950019b1,A News Team Risked Their Lives To Uncover This Story. They Wanted You To See The Horror Yourself.,5332bddf1fae79f09f008b82,2523,93,0.036860879904875146,False,False
55641,2013-07-31 06:28:49.574,201330,51f8ac5a64fe4405950019b1,A News Team Risked Their Lives To Uncover This Story. They Wanted You To See The Horror Yourself.,5332bddf1fae79f09f008b84,2665,154,0.05778611632270169,True,False
55642,2013-07-31 06:29:06.698,201330,51f8ac5a64fe4405950019b1,A News Team Risked Their Lives To Uncover This Story. They Wanted You To See The Horror Yourself.,5332bddf1fae79f09f008b86,2671,82,0.03070011231748409,False,False
55668,2013-07-31 15:34:38.807,201330,51f92e6364fe44834e005925,"Why On Earth Would Anyone Like These Photos? But We Do. Every Day.
",5332bddd1fae79f09f008b5e,2763,91,0.0329352153456388,True,False
55669,2013-07-31 15:35:09.237,201330,51f92e6364fe44834e005925,"Like This Photo If You Agree With It! No, Wait, Please Don't. ",5332bddd1fae79f09f008b5e,2975,33,0.011092436974789916,False,False
55670,2013-07-31 15:35:30.005,201330,51f92e6364fe44834e005925,Should We Stop Liking And Start DOING Instead?,5332bddd1fae79f09f008b5e,2761,35,0.012676566461427018,False,False
55671,2013-07-31 15:34:10.121,201330,51f92e6364fe44834e005925,"These Photos Make A Thought-Provoking Point About Something You Probably Just Did A Few Seconds Ago
",5332bddd1fae79f09f008b5e,2802,83,0.029621698786581014,False,False
55675,2013-07-31 22:21:00.022,201330,51f98d8d1bcb7287e000062d,WOW! Best Use Of Ad Space I Have Ever Seen.,5332bde61fae79f09f008c11,2812,86,0.03058321479374111,False,False
55686,2013-07-31 22:21:55.905,201330,51f98d8d1bcb7287e000062d,WOW! Best Use Of Ad Space I Have Ever Seen.,5332bde81fae79f09f008c38,2534,60,0.02367797947908445,False,False
55698,2013-07-31 17:05:29.158,201330,51f943d1965e6d1ed4000438,What World Do We Live In When Even An Act Of Kindness Faces This Kind of Discrimination?,5332bde41fae79f09f008bdb,2670,128,0.04794007490636704,False,False
55699,2013-07-31 17:05:34.555,201330,51f943d1965e6d1ed4000438,What World Do We Live In When Even An Act Of Kindness Faces This Kind of Discrimination?,5332bde41fae79f09f008bdd,2975,135,0.0453781512605042,False,False
55700,2013-07-31 17:05:42.247,201330,51f943d1965e6d1ed4000438,What World Do We Live In When Even An Act Of Kindness Faces This Kind of Discrimination?,5332bde41fae79f09f008bdf,2596,136,0.05238828967642527,True,False
55701,2013-07-31 17:05:56.443,201330,51f943d1965e6d1ed4000438,What World Do We Live In When Even An Act Of Kindness Faces This Kind of Discrimination?,5332bde41fae79f09f008be1,2903,141,0.04857044436789528,False,False
55718,2013-07-31 18:00:15.717,201330,51f94ff94dcfeddbb6001229,What World Do We Live In When Even An Act Of Kindness Faces This Kind of Discrimination?,5332bde61fae79f09f008c03,2954,95,0.03215978334461747,False,False
55719,2013-07-31 18:00:19.915,201330,51f94ff94dcfeddbb6001229,What World Do We Live In When Even An Act Of Kindness Faces This Kind of Discrimination?,5332bde61fae79f09f008c04,2839,106,0.03733709052483269,True,False
55720,2013-07-31 18:00:24.54,201330,51f94ff94dcfeddbb6001229,What World Do We Live In When Even An Act Of Kindness Faces This Kind of Discrimination?,5332bde61fae79f09f008c05,2645,87,0.03289224952741021,False,False
55721,2013-07-31 18:00:29.9,201330,51f94ff94dcfeddbb6001229,What World Do We Live In When Even An Act Of Kindness Faces This Kind of Discrimination?,5332bde61fae79f09f008c06,2597,85,0.03273007316134001,False,False
55722,2013-07-31 18:06:34.892,201330,51f951f5c59d9085970013ef,"This Commercial Isn't Real, But It's Brutally Honest",5332bddf1fae79f09f008b7e,2936,131,0.04461852861035422,False,False
55729,2013-07-31 18:51:20.935,201330,51f95c97c9ad6af059001ee1,Some Geek Boys Called These Geek Girls 'Fake.' They Won't Make That Mistake Again.,5332bdd51fae79f09f008ab0,2867,237,0.0826648064178584,False,False
55730,2013-07-31 18:52:07.444,201330,51f95c97c9ad6af059001ee1,Some Geek Boys Called These Geek Girls 'Fake.' They Won't Make That Mistake Again.,5332bdd51fae79f09f008ab0,2910,295,0.1013745704467354,True,False
