package_id,created_at,test_week,clickability_test_id,headline,eyecatcher_id,impressions,clicks,ctr,ctr_demeaned,first_place,winner,is_highest_ctr,headline_num_persons,headline_num_orgs,headline_num_gpes,headline_has_person,headline_has_org,headline_has_gpe,headline_has_money,starts_with_verb,starts_with_pronoun,starts_with_number,num_pronouns,num_chars,num_tokens,avg_token_len,ends_with_qmark,ends_with_exclaim,has_quote,has_all_caps_word,num_nouns,num_verbs,num_adjs,num_advs,headline_imperative_verb,headline_has_curiosity_word,headline_curiosity_similarity,headline_has_intensity_word,headline_intensity_similarity,neg,neu,pos,compound,created_at_dayofweek,created_at_hourofday,test_group_size,read_flesch,read_coleman,specificity_tfidf
50048,2014-06-12 22:44:00.113,201423,539a2cc2e5b96d3fd000002d,So I Guess We Could All Go To School And Become CEOs?,5399d6139bc8bb3d1000001a,5166,23,0.0044521873790166,-0.039053447496794,False,False,False,0,0,0,False,False,False,False,False,False,False,2,53,13,3.230769230769231,True,False,False,False,2,4,0,2,False,False,0.8472642302513123,False,0.8472642302513123,0.0,1.0,0.0,0.0,3,22,5,103.00500000000001,1.5500000000000007,0.5618114440706173
50056,2014-06-18 21:17:30.968,201424,5398d96fd5d9007273000013,'Most Mosquitoes Don't Bite' And Other Facts That Still Make You Hate Mosquitoes,53a2005a0a0cb8e7a70000c8,2559,17,0.0066432200078155,-0.8485067559564244,False,False,False,0,0,0,False,False,False,False,False,False,False,2,80,16,4.25,False,False,True,False,3,4,2,1,False,False,0.8300666809082031,False,0.8300666809082031,0.236,0.764,0.0,-0.5719,2,21,4,76.50153846153849,10.923076923076923,0.34224671520895505
50084,2014-06-19 16:41:56.459,201424,53a312378a51fe80c200005c,"When Frat Bros Gather To Watch 2 Girls Make Out, They End Up Being Sensitive Gentlemen.",53a1c1d60a0cb8322b00005d,3382,107,0.0316380839739798,1.6027616030143457,True,False,True,0,0,0,False,False,False,False,False,False,False,1,87,18,4.0,False,False,False,False,5,4,1,1,False,False,0.8933086395263672,False,0.8933086395263672,0.0,1.0,0.0,0.0,3,16,5,74.27000000000001,7.724999999999998,0.3195823806348046
50086,2014-06-19 17:02:31.840,201424,53a317978a51fefdfe000064,The One Where A Kid Says What Everyone Else Is Thinking When Someone Gets Bullied,53a22fc4b5839ff2af000027,2977,36,0.0120927107826671,-1.4157671301878745,False,False,False,0,0,0,False,False,False,False,False,False,False,3,81,15,4.466666666666667,False,False,False,False,2,5,0,0,False,False,0.9500994682312012,True,0.9500994682312012,0.24,0.76,0.0,-0.6249,3,17,4,78.81000000000003,8.133333333333336,0.4428438769317308
50099,2014-06-19 19:37:14.122,201424,53a310ea8a51fe31fb00005f,"What Happens When A Government Decides To Destroy The Lives Of 20,000 People? They Fight Back.",53a330bfb5839fc908000098,3578,26,0.0072666294019005,0.092810707222394,False,False,False,0,0,0,False,False,False,False,False,True,False,2,94,18,4.388888888888889,False,False,False,False,3,4,0,1,False,False,0.8814173340797424,False,0.8814173340797424,0.319,0.681,0.0,-0.7269,3,19,6,82.39000000000001,8.05,0.3274316039863668
50113,2014-06-19 23:34:48.663,201424,53a37398e0d23f16ec00002d,A Kid Grows Up With Gay Parents. This Is A Snapshot Of What Life In Their Home Looks Like.,53a31becb5839f7fc5000075,3322,52,0.0156532209512341,-0.6156931643555167,False,False,False,0,0,0,False,False,False,False,False,False,False,3,90,21,3.4285714285714284,False,False,False,False,6,3,0,0,False,False,0.8536935448646545,False,0.8536935448646545,0.0,0.865,0.135,0.3612,3,23,4,103.68723684210525,2.452631578947372,0.31895040574446915
50123,2014-08-11 17:20:06.354,201432,53e8fb461fdb20713900001f,"If Somebody Actually Asked Me 'What Up With That Womb', I Would Probably Lose It",53e515246286029e4d000029,3123,33,0.010566762728146,-0.7498273795930938,False,False,False,0,0,0,False,False,False,False,False,False,False,4,80,18,3.6666666666666665,False,False,True,False,2,3,0,2,False,False,0.929397702217102,False,0.929397702217102,0.172,0.828,0.0,-0.4019,0,17,6,67.53000000000003,6.58666666666667,0.3947830348195031
50138,2014-06-20 13:56:46.796,201424,53a43adf62e6f5c448000070,"You Know That House On The Corner That Man With The 10 Cats Lived In? Yep, Talkin’ About That One.",539e9066b6920082ea000012,2524,28,0.011093502377179,1.3623045666307445,True,False,True,0,0,0,False,False,False,False,False,True,False,1,98,24,3.2916666666666665,False,False,True,False,5,2,0,0,False,False,0.9129838347434998,False,0.9129838347434998,0.0,0.896,0.104,0.296,4,13,4,99.39500000000001,2.9899999999999984,0.3225501330869929
50144,2014-06-20 19:09:48.299,201424,53a461d6e0d23ffdf7000080,"You Want Me To Do That In Public Just To Feel Happy? LMAO Science, The Things You Come Up With.",53a493bd62e6f5c4480000d9,2523,20,0.0079270709472849,0.2085133190291235,False,False,False,0,0,0,False,False,False,False,False,True,False,4,95,23,3.3043478260869565,False,False,False,True,5,4,0,1,False,False,0.9174433946609497,False,0.9174433946609497,0.0,0.638,0.362,0.8636,4,19,5,99.39500000000001,2.41,0.3156672448083235
50150,2014-06-21 17:07:46.242,201424,53a5bbc15e3768deb200003a,Another City Is Headed For $15/Hr. Minimum Wage!,53a577375e3768e993000036,6082,30,0.0049325879644853,0.2585346917603756,False,False,False,0,0,0,False,False,False,True,False,False,False,0,48,13,3.1538461538461537,False,True,False,False,4,2,0,0,False,False,0.7353313565254211,False,0.7353313565254211,0.0,1.0,0.0,0.0,5,17,6,50.66500000000002,7.325000000000003,0.40023512319293547
50151,2014-06-21 17:08:26.190,201424,53a5bbc15e3768deb200003a,"Working In One City Might Mean A Living Wage Very Soon, And The Business Owners Are Onboard, Too",53a577375e3768e993000036,6234,26,0.0041706769329483,-0.5617271372283574,False,False,False,0,1,0,False,True,False,False,True,False,False,0,96,20,3.95,False,False,False,False,6,4,0,3,False,False,0.856820821762085,False,0.856820821762085,0.0,1.0,0.0,0.0,5,17,6,71.06500000000001,7.366666666666667,0.32500500420135237
50170,2014-06-24 16:24:06.317,201425,53a9a58a7bb5bc43d00000a3,So THAT’S Why Video Games Have Gotten So Boring And Repetitive,53a8953ef98fb25c25000025,7202,50,0.0069425159677867,-0.1791011995751523,False,False,False,0,0,0,False,False,False,False,False,False,False,1,62,12,4.333333333333333,False,False,True,True,3,3,1,2,False,False,0.8823673725128174,False,0.8823673725128174,0.35,0.65,0.0,-0.5936,1,16,4,57.23363636363638,8.400000000000002,0.43320628977701114
50171,2014-06-24 18:49:16.717,201425,53a9bd237bb5bcb2470000c2,How Many Trees Could You Save With All That Newspaper And Junk Mail?,53a9d70c7fb9d6bd7d00001a,4716,11,0.0023324851569126,-0.7041191981689382,False,False,False,0,0,0,False,False,False,False,False,False,False,1,68,14,4.0,True,False,False,False,4,2,1,0,False,False,0.8834230899810791,False,0.8834230899810791,0.0,0.789,0.211,0.4939,1,18,5,89.51692307692309,6.4615384615384635,0.4399476552385565
50186,2014-06-27 20:56:14.946,201425,53adb24e52a102477100005f,The Reason These Guys Are Extra-Cautious Around Black People Isn't As Simple As You Might Think,53adc79152a102e539000043,3271,58,0.0177315805564047,1.937201832427473,True,False,True,0,0,0,False,False,False,False,False,False,False,1,95,19,4.2105263157894735,False,False,True,False,4,4,4,1,False,False,0.8403826355934143,True,0.8403826355934143,0.0,1.0,0.0,0.0,4,20,6,63.69500000000001,10.625,0.3126826083145912
50195,2014-07-02 17:07:58.882,201426,53b43ba8cf4a0c8fb8000057,Their Parents Were Right To Raise These Comedians To Believe In Themselves And Ignore Everyone Else,53b4135fcf4a0c530300000b,3633,12,0.0033030553261767,-1.7545690784278918,False,False,False,0,0,0,False,False,False,False,False,True,False,3,99,16,5.25,False,False,False,False,2,4,1,1,False,False,0.7821604013442993,True,0.7821604013442993,0.134,0.749,0.118,-0.0772,2,17,5,58.4075,12.8,0.4026370001733055
50223,2014-07-10 19:54:00.766,201427,53beef0df8df06ec9700003d,Find Out The Three Simple Words That Can Stop A Harasser Dead In His Tracks,53beec5526fbe594bd000036,3453,66,0.0191138140747176,0.5927460372191689,False,False,False,0,0,0,False,False,False,False,True,False,False,2,75,15,4.066666666666666,False,False,False,False,5,3,1,0,True,False,0.8364026546478271,False,0.8364026546478271,0.474,0.526,0.0,-0.872,3,19,5,90.09000000000002,5.813333333333333,0.39668152095929843
50225,2014-07-10 20:14:19.757,201427,53bef3e2f8df064c3e00004a,"One Quote From Abraham Lincoln Might Just Surprise You, But It’s Real",53bef365f8df066c2300003f,3371,36,0.0106793236428359,1.193597194641142,True,False,True,1,0,0,True,False,False,False,False,False,True,2,69,14,4.142857142857143,False,False,True,False,3,3,1,1,False,False,0.947688102722168,False,0.947688102722168,0.0,0.876,0.124,0.1406,3,20,6,81.85500000000002,8.800000000000004,0.3932565941443002
50237,2014-07-11 17:50:06.328,201427,53c01fbce172b7a4a200001e,School's Out! So Why Are They Still Dreaming About That Crazy Cafeteria Food?,53bfebf826fbe594bd0000b9,2983,18,0.0060341937646664,-0.9807403366862528,False,False,False,0,1,0,False,True,False,False,False,False,False,1,77,16,4.0625,True,False,True,False,5,2,0,2,False,False,0.9152721762657166,False,0.9152721762657166,0.183,0.817,0.0,-0.4003,4,17,4,63.486153846153854,9.584615384615386,0.43225701752166684
50250,2014-07-15 00:13:43.961,201428,53c471fc68e6a3385c000002,Meet A Boss Who Actually Likes To Pay His Staff What They Are Worth,53c4129c72263ec5fd000070,3096,23,0.0074289405684754,-0.4878151167317122,False,False,False,0,0,0,False,False,False,False,True,False,False,4,67,14,3.857142857142857,False,False,False,False,3,4,1,1,False,False,0.8414139747619629,False,0.8414139747619629,0.087,0.621,0.292,0.5106,1,0,6,89.89642857142859,4.457142857142859,0.3726480947883948
50257,2014-07-15 16:16:32.623,201428,53c553a2530f034222000010,"Whatever Happened To Welcoming The Huddled Masses, Yearning To Be Free?",53c5532d3474f5cf3a00000e,3002,10,0.0033311125916055,-0.9656350062587392,False,False,False,0,0,0,False,False,False,False,False,True,False,1,71,13,4.6923076923076925,True,False,False,False,1,4,2,0,False,False,0.8094735741615295,False,0.8094735741615295,0.0,0.51,0.49,0.7717,1,16,5,49.54272727272729,12.61818181818182,0.3982373592338387
50259,2014-07-15 16:51:12.595,201428,53c55c00530f032b2900001e,One Brilliant Kid One-Upped A Design Adults Have Been Using For Decades,53c550c4530f03b536000009,3038,87,0.0286372613561553,1.0612357611596253,True,False,True,0,0,0,False,False,False,False,False,False,True,0,71,14,4.285714285714286,False,False,False,False,7,4,0,0,False,False,0.825816810131073,False,0.825816810131073,0.0,0.725,0.275,0.5859,1,16,3,67.75500000000001,10.250000000000004,0.3694480851396412
50261,2014-07-15 16:56:39.937,201428,53c483ecef45ebeaae00000e,"If You Look Into Their Eyes As They Talk About Their Kids, It's Hard Not To Feel It In Your Heart",53c4b9f6ef45eb948300002b,2985,18,0.0060301507537688,-0.7881231200773545,False,False,False,0,0,0,False,False,False,False,False,False,False,7,97,23,3.347826086956522,False,False,True,False,3,4,1,0,False,False,0.9147526621818542,False,0.9147526621818542,0.065,0.935,0.0,-0.1027,1,16,6,92.86285714285715,3.5047619047619065,0.37508281501531515
50274,2014-07-17 00:25:51.075,201428,53c70155a377818377000094,"If 'Feminism' Is A Word That Scares You, Take A Moment To Hear From A Few Guys Who Own It",53c713b6a37781c66f000088,6334,41,0.0064730028418061,0.057263907873652,False,False,False,0,0,0,False,False,False,False,False,False,False,4,89,23,3.0434782608695654,False,False,True,False,4,5,1,0,False,False,0.8834895491600037,False,0.8834895491600037,0.13,0.87,0.0,-0.34,3,0,4,85.01500000000003,2.1499999999999986,0.4014838728694819
50279,2014-07-17 07:48:37.091,201428,53c77f78d52a7babcf00000f,Southern Baptist Mom Answers Bigot's Questions With Real Talk,53c5e744a377818377000003,6149,79,0.0128476174987802,-0.3192308303573593,False,False,False,0,0,0,False,False,False,False,False,False,False,0,61,10,5.3,False,False,True,False,6,0,2,0,False,False,0.7371447086334229,False,0.7371447086334229,0.0,1.0,0.0,0.0,3,7,4,66.10000000000002,14.422222222222217,0.34388086142985286
50312,2014-07-18 17:42:32.561,201428,53c956a1785a662ab100004e,What To Do When Your Country’s Been At War For Your Entire Life? Break Out Some Music And Dance.,53c959f6f35685f82b00004c,3223,14,0.0043437790878063,-0.4752808095574666,False,False,False,0,0,0,False,False,False,False,False,True,False,3,96,22,3.5454545454545454,False,False,True,False,5,3,1,0,True,False,0.8857021927833557,False,0.8857021927833557,0.178,0.822,0.0,-0.5994,4,17,4,94.78197368421053,3.9789473684210535,0.3748380584532555
50340,2014-07-29 13:02:55.565,201430,53d799ff3fad60f934000017,"How Do You Make A Drilling Rig Cute? I Don't Know, But They Figured Out How To Do It.",53d79b741946b5645800001a,2542,10,0.003933910306845,-1.47948564690527,False,False,False,0,0,0,False,False,False,False,False,False,False,4,85,23,2.9130434782608696,False,False,True,False,3,6,0,0,False,False,0.9544818997383118,False,0.9544818997383118,0.068,0.822,0.11,0.1901,1,13,4,103.68723684210525,0.3157894736842124,0.35770013926154887
50347,2014-07-29 16:39:14.188,201430,53d7ccf53fad60486b00002b,"Surely, This Graph Of Suspended African-American Preschool Kids Can't Be Right. No Way. Can It?",53d7c9c61946b5645800002d,2974,32,0.0107599193006052,1.2916519184234811,True,False,True,0,0,0,False,False,False,False,False,False,False,1,95,22,3.6818181818181817,True,False,True,False,6,4,1,1,False,False,0.9517966508865356,False,0.9517966508865356,0.156,0.603,0.241,0.1749,1,16,5,73.17000000000003,11.226666666666667,0.31871250989927985
50369,2014-07-30 07:18:50.223,201430,53d89b7f0a6f7a007800000e,A Bug's Life: I Don't Think I've Ever Felt So Much Sympathy For An Insect,53d83e64cc7b6e8f1d000002,3098,18,0.0058102001291155,0.5667761263088442,False,False,False,0,0,0,False,False,False,False,False,False,False,2,73,19,3.1052631578947367,False,False,True,False,4,4,1,2,False,False,0.8807094693183899,False,0.8807094693183899,0.0,0.812,0.188,0.4173,2,7,6,84.45000000000003,3.4933333333333323,0.3312169875805463
50398,2014-07-31 01:16:43.416,201430,53d9988a45ba39cd440000a0,"If We Critique 'Frozen' And It Critiques Fairy Tales (Stay With Me), Then He Has A Fascinating Point",53d997d9fb5574a15d00008d,2974,16,0.0053799596503026,-0.9405970117078296,False,False,False,1,1,0,True,True,False,False,False,False,False,4,100,23,3.608695652173913,False,False,True,False,4,4,1,1,False,False,0.857628583908081,False,0.857628583908081,0.0,0.821,0.179,0.5423,3,1,5,71.06500000000001,7.688888888888886,0.3477489484231068
50425,2014-07-31 15:28:12.524,201430,53da5fc5fb5574a15d0000d8,There Isn't Enough 'Hell Yeah' In The World For How Olivia Wilde Responded To GQ's Sexist Critic,53da5ec545ba391a530000c6,2604,89,0.0341781874039938,0.6854798901135059,False,False,False,0,0,0,False,False,False,False,False,True,False,1,96,21,3.8095238095238093,False,False,True,True,6,2,1,0,False,False,0.8162969946861267,False,0.8162969946861267,0.184,0.647,0.169,0.1719,3,15,4,60.19176470588238,8.388235294117646,0.3050817533726534
50432,2014-07-31 22:12:54.698,201430,53dabf26ce6a42280800001d,Why A Loving Mom Made A Split Decision To Pick A Pillow ... And Use It On Her Son,53d9774945ba3974df000075,3598,43,0.0119510839355197,-1.076027217279446,False,False,False,0,0,0,False,False,False,False,False,False,False,2,81,19,3.3157894736842106,False,False,False,False,6,4,0,0,True,False,0.8497536778450012,False,0.8497536778450012,0.0,0.794,0.206,0.5994,3,22,4,94.30000000000001,0.24444444444444713,0.3475835819046592
50447,2014-08-03 18:25:07.785,201431,53de7de17279bf17fa00001c,3 Women. One Diagnoses. 3 Different Countries. 3 Very Different Outcomes.,53de69a07279bf78e000001c,3507,52,0.01482748788138,1.2976164823545695,True,False,True,0,1,0,False,True,False,False,False,False,True,0,73,15,4.2,False,False,False,False,5,0,1,1,False,False,0.8156976699829102,False,0.8156976699829102,0.0,1.0,0.0,0.0,6,18,4,32.05250000000001,9.92727272727273,0.42496806169926116
50455,2014-08-05 14:07:56.525,201431,53e0cd3c6fceaf976c00002f,DOT-111: Six Letters And A Dash That Could Kill Some Of Us,53e0e42e34ae7c3ad400003d,2855,29,0.0101576182136602,0.3837666818511027,False,False,False,1,0,0,True,False,False,False,False,False,False,3,58,13,3.6153846153846154,False,False,False,False,3,2,0,0,False,False,0.8160648941993713,False,0.8160648941993713,0.32,0.68,0.0,-0.6908,1,14,6,103.00500000000001,3.4833333333333343,0.44032951778524493
50459,2014-08-05 14:16:39.801,201431,53e0cd3c6fceaf976c00002f,Bomb Trains: The Crude Gamble Of Oil By Rail,53e0e42e34ae7c3ad400003d,2813,11,0.0039104159260575,-1.2178454874205038,False,False,False,0,0,0,False,False,False,False,False,False,False,0,44,10,3.6,False,False,False,False,6,0,0,0,False,False,0.4469834864139557,False,0.4469834864139557,0.496,0.504,0.0,-0.7845,1,14,6,103.70000000000002,3.466666666666665,0.40245073880946375
50478,2014-08-07 03:20:33.853,201431,53e2ef021c9f75a02200000e,It's A Global Solar Race​ And Apparently You Don't Need Need A Ton Of Sun To Get Ahead,53e2edd91c9f75ad39000015,2825,5,0.0017699115044247,-0.9839896405037236,False,False,False,0,0,0,False,False,False,False,False,True,False,2,86,20,3.45,False,False,True,False,5,5,0,2,False,False,0.7939834594726562,False,0.7939834594726562,0.0,1.0,0.0,0.0,3,3,4,75.76500000000001,3.8222222222222193,0.3267807489551044
50496,2014-08-08 18:56:52.601,201431,53e501848c663b7721000008,See Why This Talk Show Host Wants Haters To Get Off Their High Horses,53e51083220776a6c200000c,2542,12,0.004720692368214,-0.7784517406932944,False,False,False,0,0,0,False,False,False,False,True,False,False,1,69,14,4.0,False,False,False,False,5,3,1,0,True,True,0.8100996613502502,False,0.8100996613502502,0.198,0.802,0.0,-0.4939,4,18,6,95.93928571428573,5.285714285714288,0.3995894632788392
50497,2014-08-08 18:59:52.146,201431,53e501848c663b7721000008,"George Lopez Is Not Shy With His Opinions. In This Case, I Say Keep It Comin'!",53e51083220776a6c200000c,2575,25,0.0097087378640776,1.0194966067526166,False,False,False,1,0,0,True,False,False,False,False,False,False,3,78,20,3.15,False,True,True,False,5,3,1,0,False,False,0.8928922414779663,False,0.8928922414779663,0.0,0.873,0.127,0.2575,4,18,6,98.25250000000001,1.8875000000000028,0.3678460918919511
50498,2014-08-08 19:04:30.729,201431,53e501848c663b7721000008,This Comedian Wants Certain Ignorant People To Stuff Their Junky Bunk In A Disappearing Trunk,53e51083220776a6c200000c,2480,12,0.0048387096774193,-0.7359122277253933,False,False,False,0,0,0,False,False,False,False,False,False,False,1,93,15,5.266666666666667,False,False,False,False,6,2,2,0,False,False,0.7691590785980225,False,0.7691590785980225,0.118,0.618,0.264,0.3818,4,19,6,44.97000000000003,12.773333333333333,0.3012148422084727
50532,2014-08-12 00:19:12.824,201432,53e95c88aa1cff872b00001c,"The Way She Brushes Right Past Delicate Sex Stuff And Tells The Truth Is Fierce. Also, NSFW.",53e95bbc50c40ff035000029,3145,37,0.0117647058823529,0.2622336756321314,False,False,False,0,0,0,False,False,False,False,False,False,False,1,92,20,3.8,False,False,False,True,5,3,2,1,False,False,0.8974863886833191,True,0.8974863886833191,0.0,0.811,0.189,0.3612,1,0,4,80.09764705882354,7.36470588235294,0.28882002542960794
50533,2014-08-12 00:19:44.117,201432,53e95c88aa1cff872b00001c,"I Can Tell You Not To Watch This Frank Sex Talk At Work, But That Doesn't Mean You'll Listen",53e95bbc50c40ff035000029,3043,38,0.0124876766348997,0.5220131818320026,False,False,False,0,0,0,False,False,False,False,False,True,False,4,92,22,3.3636363636363638,False,False,True,False,4,7,0,0,False,False,0.9162145256996155,False,0.9162145256996155,0.0,1.0,0.0,0.0,1,0,4,94.04473684210527,4.315789473684212,0.3085486609651361
50534,2014-08-12 00:32:25.032,201432,53e4e68ac9cb4b1353000020,There Are Trains Exploding All Over America. No Lie. And It's Partly This Lady's Fault.,53e43fcac9cb4bc2dc00000b,3153,30,0.0095147478591817,1.1218188006142458,False,False,True,0,0,1,False,False,True,False,False,True,False,2,87,20,3.65,False,False,True,False,5,3,0,2,False,False,0.9232608079910278,False,0.9232608079910278,0.263,0.737,0.0,-0.5627,1,0,6,69.5025,6.546666666666667,0.36989424547491606
50538,2014-08-11 17:24:25.714,201432,53e8fb461fdb20713900001f,"If A Woman Doesn't Want To Have Children, There's Nothing Tragically Wrong With Her",53e515246286029e4d000029,2970,51,0.0171717171717171,0.7417666964289239,False,False,False,0,0,0,False,False,False,False,False,False,False,3,83,17,4.117647058823529,False,False,True,False,2,4,1,1,False,False,0.9295099377632141,False,0.9295099377632141,0.073,0.596,0.331,0.652,0,17,6,71.76785714285715,9.842857142857142,0.3891865778299739
50543,2014-08-14 15:22:30.353,201432,53ecd16ef1e8849838000034,He Explains Why The Question ‘What Are You Smoking’ Is Actually Kind Of Important,53ecd0acf1e884a568000024,3074,18,0.0058555627846454,-0.8424920096400464,False,False,False,0,0,0,False,False,False,False,False,True,False,3,81,16,4.25,False,False,True,False,3,3,0,3,False,False,0.8502026200294495,False,0.8502026200294495,0.0,0.878,0.122,0.2023,3,15,4,59.68214285714288,9.42857142857143,0.4029614640239663
50555,2014-08-25 16:23:41.785,201434,53fb622a2a06a94b42000029,4 Words That Leave Me With No Words,53fb5e64842e02af4c000028,4366,27,0.0061841502519468,-0.2177423986834583,False,False,False,0,0,0,False,False,False,False,False,False,True,2,35,8,3.5,False,False,False,False,2,1,0,0,False,False,0.8608999252319336,False,0.8608999252319336,0.405,0.595,0.0,-0.34,0,16,6,114.11500000000001,0.8000000000000007,0.6876463281290883
50612,2014-08-27 16:46:02.953,201434,53fe0b14fb8619ed3e000038,"Major U.S. Brands Are Leaving Our Shores To Exploit A Tax Loophole, And They're Profiting For It",53fe09b3fb861919b3000031,4069,9,0.0022118456623248,0.1051940625575638,False,False,False,0,1,0,False,True,False,False,False,False,False,3,96,19,4.2105263157894735,False,False,True,False,6,5,0,0,False,False,0.8329572677612305,False,0.8329572677612305,0.078,0.778,0.144,0.296,2,16,4,70.14470588235295,8.388235294117646,0.34936484997311773
50617,2014-08-27 17:17:47.054,201434,53fe0fd0a679fbe1a0000029,Why That Stuff That Makes You Go 'Ewww' Is Also Known As 'Black Gold',53fe0f81cad9c4ccb7000040,4060,6,0.0014778325123152,-0.9313002674034448,False,False,False,1,0,0,True,False,False,False,False,False,False,2,69,18,3.111111111111111,False,False,True,False,4,4,0,1,False,False,0.7960242033004761,True,0.7960242033004761,0.0,1.0,0.0,0.0,2,17,6,101.98214285714286,3.62857142857143,0.39032484066537476
50621,2014-08-27 17:59:10.575,201434,53fe0fd0a679fbe1a0000029,"It's Dirty, It's Rich, And You Can Totally Make It Yourself — Here's How",53fe0f81cad9c4ccb7000040,4085,17,0.0041615667074663,1.129315789354194,True,False,True,0,0,0,False,False,False,False,False,True,False,5,72,19,3.1052631578947367,False,False,True,False,1,5,1,2,False,False,0.8985983729362488,False,0.8985983729362488,0.166,0.629,0.206,0.1779,2,17,6,83.0092307692308,5.569230769230771,0.4914529463067911
50657,2014-08-28 14:49:31.976,201434,53ff3baa27de1082ee000003,The Better Choice For What To Do With That Stuff You Were About To Throw Away,53ff419f6fd2bfbdc900000a,3484,14,0.0040183696900114,0.5208464455663987,False,False,False,0,1,0,False,True,False,False,False,False,False,2,77,16,3.875,False,False,False,False,3,3,1,1,False,False,0.8774144649505615,False,0.8774144649505615,0.0,0.838,0.162,0.4404,3,14,6,90.13250000000001,4.824999999999999,0.4439784224291697
50660,2014-08-28 14:24:42.041,201434,53ff3baa27de1082ee000003,"It's Dirty, It's Rich, And You Can Totally Make It Yourself — Here's How",53ff419f6fd2bfbdc900000a,3635,16,0.0044016506189821,0.8878453983919108,True,False,False,0,0,0,False,False,False,False,False,True,False,5,72,19,3.1052631578947367,False,False,True,False,1,5,1,2,False,False,0.8985983729362488,False,0.8985983729362488,0.166,0.629,0.206,0.1779,3,14,6,83.0092307692308,5.569230769230771,0.4914529463067911
50699,2014-08-29 14:03:51.429,201434,540088475c360384ce000050,"It's The End Of The World As We Know. OK, It's Not. But Watching This Made That Song Come To Mind.",540087d5262789660b000037,3141,24,0.0076408787010506,1.5772366428743831,True,False,True,0,0,0,False,False,False,False,False,True,False,4,98,27,2.888888888888889,False,False,True,True,4,6,0,0,False,False,0.9583066701889038,False,0.9583066701889038,0.0,0.91,0.09,0.2421,4,14,6,107.07285714285716,-0.14285714285714235,0.3498110639087781
50700,2014-08-29 14:05:03.948,201434,540088475c360384ce000050,"Soooo, That Whole Climate Change Thing Feels Like It Just Got Worse.",540087d5262789660b000037,3053,10,0.0032754667540124,-0.3400215451314021,False,False,False,1,0,0,True,False,False,False,False,False,False,1,68,14,4.071428571428571,False,False,False,False,4,2,2,1,False,False,0.9435973763465881,False,0.9435973763465881,0.199,0.641,0.16,-0.1531,4,14,6,103.00500000000001,8.316666666666666,0.3163106923127216
50705,2014-08-29 14:49:34.276,201434,54008b39bd37b6e551000042,"A Perfect Example Of How Love Wins: Gay Man Attacked By Family, The Internet Responds Beautifully.",54006e8ebd37b624c2000037,3055,24,0.0078559738134206,-0.847765351383384,False,False,False,0,0,0,False,False,False,False,False,False,False,0,98,19,4.368421052631579,False,False,False,False,7,3,0,1,False,False,0.8292781114578247,False,0.8292781114578247,0.106,0.353,0.541,0.9231,4,14,6,47.83250000000001,11.349999999999998,0.2953442718024583
50719,2014-08-29 16:25:59.203,201434,53ff59c16fd2bf8bae00000f,Here Are Facts. A Bunch Of Facts That Made Me Want To Pick Up A Gavel And Yell 'I Object!',5400ac975c3603070b000067,3156,12,0.0038022813688212,-0.4311742024634169,False,False,False,0,0,0,False,False,False,False,False,False,False,3,90,24,2.9583333333333335,False,False,True,False,5,5,0,1,False,False,0.8831139206886292,False,0.8831139206886292,0.0,0.914,0.086,0.1511,4,16,4,103.625,0.6699999999999982,0.36263338131858075
50720,2014-08-29 16:58:47.321,201434,5400adb3f27b21d27d000052,This Woman Has Some Legit Words For Anyone Who Has Ever Felt Like They Don't Matter,53f679b639f3d4cd61000037,5145,19,0.003692905733722,-0.264404464973461,False,False,False,0,0,0,False,False,False,False,False,False,False,3,83,17,4.0,False,False,True,False,3,5,0,1,False,False,0.9039422273635864,False,0.9039422273635864,0.061,0.797,0.142,0.3455,4,16,6,74.27000000000001,6.637499999999999,0.36300172644348694
50743,2014-08-29 21:59:39.596,201434,5400f77b262789cbf4000080,She Already Lost Someone To Suicide. She Wrote This To Encourage The Rest Of Us To Stay.,5400aa48262789660b000052,5220,12,0.0022988505747126,-0.9080920066137788,False,False,False,0,0,0,False,False,False,False,False,True,False,5,88,19,3.789473684210526,False,False,False,False,2,4,0,1,False,False,0.8515036702156067,False,0.8515036702156067,0.282,0.581,0.137,-0.5423,4,21,4,78.77220588235295,4.600000000000001,0.40452440408292284
50781,2014-09-02 06:09:20.615,201435,54055dfb4f805bc29f00001f,When A Video Begins With 'Children Are Born Homophobic' It Get's My Attention. I'm Glad It Did.,54055c9e4f805b9ef300003f,5734,39,0.0068015347052668,-0.1833148352562528,False,False,False,0,0,0,False,False,False,False,False,False,False,4,95,23,3.4347826086956523,False,False,True,False,4,6,1,0,False,False,0.8898172974586487,False,0.8898172974586487,0.0,0.833,0.167,0.4588,1,6,4,68.81926470588238,5.623529411764707,0.3452313163500473
50782,2014-09-02 06:18:02.303,201435,54055dfb4f805bc29f00001f,If You've Ever Thought 'Gay People Should Not Be Allowed To Adopt' I'd Encourage You To Watch This,54055c9e4f805b9ef300003f,5753,39,0.006779071788632,-0.2112614467512914,False,False,False,0,0,0,False,False,False,False,False,False,False,4,98,22,3.6818181818181817,False,False,True,False,2,9,0,1,False,False,0.871014416217804,False,0.871014416217804,0.0,0.762,0.238,0.6124,1,6,4,75.76500000000001,7.366666666666667,0.33316790371843436
