package_id,created_at,test_week,clickability_test_id,headline,eyecatcher_id,impressions,clicks,ctr,ctr_demeaned,first_place,winner
92066,2014-05-26 23:28:31.772,201421,5383c3fa73d92bed57000010,"You Know How People Say ""Words Hurt?"" What If You Could See The Pain?",5383c778f92ed5bb7d000007,3017,29,0.00961219754723235,-0.7167663898021489,False,False
92067,2014-04-16 04:01:47.71,201415,534dfd99fcf40fb45300005b,Her Age? Not A Problem. Her Idea? So Inspiring. Her Impact? Immeasurable.,534dfcf07ac083d08300006b,3100,21,0.0067741935483870966,0.6674826335739573,False,False
92070,2014-04-11 17:01:04.213,201414,533c6b545fafced32d000034,No Energy Company Paid For This Ad. No Energy Company Would Be Dumb Enough To Be This Honest.,534819ccbe4154b03a000028,3325,28,0.008421052631578947,-0.22945164199273207,False,False
92072,2014-04-11 16:33:11.833,201414,53480f7368065a3f26000027,Everything You Wanted To Ask An Undocumented American But Were Afraid To Ask,53480e6968065a6421000023,3330,27,0.008108108108108109,-0.986247199188777,False,False
92076,2014-04-27 06:20:18.136,201417,53541f4614d094b3a8000018,"There's No Secret To Life, But You Should Be Pretty Happy About That",535bc710b7f64d833a00004b,2502,21,0.008393285371702638,-0.6057982960510865,False,False
92078,2014-04-14 18:03:20.408,201415,534c226ca649df0f31000024,Why Tell Women They Should Stop Talking About Harassment? Does It Hurt Your Innocent Ears?,534c20b15d4dbe7be600002b,3508,32,0.009122006841505131,-1.1329043161915893,False,False
92079,2014-06-06 04:08:18.834,201422,53913eb24e2860eb5a00000f,A Video Game Dares To Say That Science Might Not Be The Only Thing We Should Look To For Answers,539127a08a590e8791000066,5662,33,0.005828329212292476,-1.2959797398592516,False,False
92084,2014-05-16 14:41:37.972,201419,537623a1c64d96233e000032,A Good Start To Solving A Really Complex Problem In San Francisco,537536f43a55ad3c78000002,5586,48,0.008592910848549946,-0.5867930053820207,False,False
92086,2014-06-11 15:01:17.425,201423,5398656573acb6aa9b000014,Student Loan Debt?  She's Got A Plan.,53986a7273acb668f700001b,5773,34,0.005889485536116404,-0.02225738486535887,False,False
92088,2014-06-07 10:34:21.257,201422,5392e9527dbf6527e7000015,"Brian Doesn't ""Look"" Healthy, But He's Helping Change The Way We Think About Healthy Communities",5392e1abaf25ee0c05000026,4573,33,0.007216269407391209,-1.2343200509827381,False,False
92089,2014-06-11 14:51:41.641,201423,539869d873acb6d87c00001d,Scientists Just Invented A Way To Take The Farts Out Of Cows. Uh…Can I Borrow That?,53986af13263597b7900001e,3162,23,0.007273877292852625,0.4413360380366787,False,False
92090,2014-06-10 15:31:18.573,201423,539723f57e590beb50000020,"Lions And Tigers And Bears, Oh WHY Do You Describe Africa This Way?",53972438b1a132c5e9000023,8369,61,0.007288803919225714,-1.2273547172699504,False,False
92091,2014-04-24 20:15:41.623,201416,5359708df878ac7dff00000d,Have You Ever Craved Your Smartphone As Much As These Kids Crave Drinking Water?,535730864fe33d3dab000026,2337,19,0.008130081300813009,-1.5532383337156062,False,False
92093,2014-04-08 13:42:00.984,201414,5343fc3b227a27ab89000004,"If We Did The Same Job & I Made $100 A Day And You Only Made $84, Would It Make You Angry?",5343f8354ffa32126a000001,2035,16,0.007862407862407862,0.047334878457226136,False,False
92094,2014-04-02 18:03:42.188,201413,533c26db3bccc69f2f000029,For Your Consideration: The Top 5 Myths About Immigration.,533c22093bccc67145000010,3235,31,0.009582689335394128,-0.4624734283573403,False,False
92095,2014-06-07 10:22:23.473,201422,5392e7ba7dbf65f5e4000025,The Jaw-Dropping Prison-Pipeline No One Talks About,5392e1d87dbf65ee7a000022,4631,32,0.006909954653422587,0.8300674871762282,True,False
92096,2014-05-30 23:11:51.902,201421,53890ffe6d64bee7ae000028,We've Got A Little Hint About Who Actually Create Jobs,5388fac05f5ab7cec5000017,4073,26,0.006383501104836729,-0.0610351003978951,False,False
92105,2014-01-29 04:21:58.209,201404,52e87d87767e667af3000004,"I Don't Always Like Congress; But When I Do, It's Because Of Bipartisan Support On Stuff Like This",5332fbc2a2fc90ead0002403,2348,21,0.008943781942078365,-0.3656365148082618,False,False
92110,2014-04-19 01:14:54.306,201415,5351cd5269484780a2000058,Work That's All About Science And Math Is Missing 1/2 Of The Population. Guess Which?,53514630694847a490000011,2888,19,0.006578947368421052,1.3316590735648128,True,False
92113,2014-04-24 16:33:35.649,201416,53593c591a09bf8f220000c1,Paying The Lowest Wage Possible While Spending Tons Of Money On All This Other Stuff? Priceless.,535935e169f9e02bec000099,2246,17,0.007569011576135352,-0.2885305514848743,False,False
92117,2014-06-02 13:44:26.436,201422,538c7d3d26bfd78f8c000006,How 1 Kid Is Trying To Save A Place That Will Disappear In 100 Years So You Don't Have To,538b3efd2e0f0b8a9b000007,4883,33,0.006758140487405284,-0.5754002010778717,False,False
92123,2014-05-06 20:06:28.305,201418,536940b7b1caf1e15f0000ad,"Bernie Sanders Just Called America A Pretty Offensive Name ... And He Had A Good Reason, Too!",5362c5c2f0b6307859000019,2812,25,0.008890469416785207,-1.450885022390427,False,False
92125,2014-06-07 19:26:16.708,201422,539364667dbf65ee7a000039,How Legalizing Marijuana Only Ends Part Of The War On Drugs For Some People,53934c7aaf25ee9d9000003a,6197,40,0.006454736162659351,-1.3934001327598695,False,False
92127,2014-05-07 14:57:14.011,201418,536a3f0d3d62c57183000023,A Crowdfunded Super PAC Is Targeting Politicians Who Let Money Corrupt Government,536a3b8dda1b7d390d00001a,2196,20,0.009107468123861567,-0.722052950193611,False,False
92129,2014-06-05 12:56:14.684,201422,539068c5b6b410a1d6000090,They're Not Making Films About Disabilities. They're Making Films About People.,538e6768ca747214dc000011,3833,26,0.006783198539003391,-0.6967061090431247,False,False
92132,2014-02-12 23:10:57.087,201406,52fbff0af97106bc7c000003,"Sochi Is The Straightest City Ever, According To Mayor. Tell That To Its Gay Clubs.",5332f9afa2fc90ead0001a69,4595,33,0.007181719260065288,-1.1445117941582261,False,False
92133,2014-04-29 15:01:16.081,201417,535fbe2520efd97873000046,The Murder Was ... People ... With The Palm Tree ... In The Rainforest,535934a669f9e0127b000093,2049,27,0.013177159590043924,1.7510878360796243,True,False
92135,2014-05-21 15:30:12.957,201420,537bd11ddb41d856aa00004a,What The Heck Is 'iPod Liberalism'? You Might Not Like The Tune It Plays.,537c9eabe51c400004000038,2586,15,0.00580046403712297,0.15342384540833984,False,False
92137,2014-04-02 12:04:17.188,201413,533bfc975fafce3e3600000d,2 Sentences That Perfectly Capture Where We Are And Where We Need To Go On Climate Change,533bf58d5fafced32d00000d,3233,30,0.009279307145066501,0.8680109236299433,True,False
92139,2014-04-23 14:10:22.836,201416,5357c4e989e8027574000001,A Great Analogy That Makes Climate Change Super Easy To Understand,5357a3184fe33dac0f000029,2224,20,0.008992805755395683,0.889552585592968,True,False
92140,2014-02-25 18:02:52.836,201408,530cda0b7683e03de1000020,How The Man Who Opened The First Gay-Friendly Mosque In Paris Deals With Death Threats,5332b5351fae79f09f00034a,4414,41,0.009288627095604893,-0.7017442959628709,False,False
92146,2014-04-01 18:28:42.103,201413,533b0409782bd78a7700005e,"After Workouts, Not Many People Think To Eat Something Vegan. Apparently, It May Be The Move",533a7048782bd78a77000024,5568,41,0.0073635057471264365,-0.052047130500974904,False,False
92149,2014-06-02 16:56:55.888,201422,538caa5494596746cb00001c,"He Visited A Place That Is Literally Melting Away, And Vowed That He Would Save it",538b3efd2e0f0b8a9b000007,5794,30,0.0051777701070072485,-0.6538751239406257,False,False
92151,2014-06-10 02:18:53.586,201423,53966a66a4dc4a3777000006,How A Cow Named Blossom Is Partly Responsible For Saving Millions Of Lives,5396689ea4dc4ab74700000b,5656,37,0.006541725601131542,-0.24606901793555166,False,False
92153,2014-03-14 21:13:02.521,201410,53233121e0a21e0d9100003e,Oh No! An Alarming Study Predicts That The Sun Might Block Out Our Guac,5332f54ca2fc90ead0000718,2455,26,0.010590631364562118,-1.1940150045658333,False,False
92158,2014-06-06 02:52:15.119,201422,53912b338a590e4d3300005b,This Video Game About A Dead Philosopher Just Got Really Deep About Science,53912edd8a590eea06000074,5789,35,0.006045949214026602,-0.2095749825216742,False,False
92163,2014-05-30 22:02:56.398,201421,5388ff956d64beb3e3000018,Who The ‘Job Creators’ Really Are. Hint: It's Absolutely uʍop ǝpısdn.,5388fac05f5ab7cec5000017,5114,29,0.005670707860774345,-0.3914608116619141,False,False
92165,2014-03-28 04:48:27.203,201412,532c4d5c2fa99e3ea400007d,Humans Have Some Weird Ways Of Dealing With Space,53344b94a4e3ced4ee00005e,2019,18,0.008915304606240713,-0.4991136760725896,False,False
92166,2014-06-03 16:31:59.239,201422,538df851ecc764007d00003e,"Even If You’ve Never Heard Of Levar Burton OR Reading Rainbow, Here's Your Chance",538ded47ecc764007d000031,4994,33,0.006607929515418502,1.1152320909270794,True,False
92167,2014-05-11 04:31:41.916,201419,536efc0d43387307f800000d,Teen Life: 8 Days In The Woods Could Possibly Change The Rest Of Their Lives,5365790f275aa0081100002e,2872,22,0.00766016713091922,0.29105515341245597,False,False
92168,2014-06-03 16:47:04.202,201422,538dfc0013f17fb23d000049,"Even If You’ve Never Heard Of Levar Burton OR Reading Rainbow, Here's Your Chance",538ded47ecc764007d000031,4867,26,0.005342099856174234,1.2055605043167272,False,False
92170,2014-02-12 23:11:23.847,201406,52fbff0af97106bc7c000003,"The Mayor Of Sochi Says There Are No Gays In The City. Quick, Someone Tell The Gay Clubs!",5332f9afa2fc90ead0001a69,4762,40,0.008399832003359933,-0.8069438523561703,False,False
92171,2014-04-01 18:46:50.004,201413,533b0409782bd78a7700005e,Whats Different About This Guy's Goals For Getting Ripped In The Gym? He's Attempting It Vegan,533a7048782bd78a77000024,5729,42,0.007331122359923198,-0.06688883268844974,False,False
92173,2014-05-21 23:27:51.454,201420,537d358b67876e5fa2000049,Sing It With Me: Coral And Parrotfish Sitting In A Tree. S-Y-M-B-I-O-T-I-C-A-L-L-Y.,537d337c6e33dbabdc000069,3152,17,0.005393401015228426,-0.04420531892298391,False,False
92174,2014-05-20 00:21:00.66,201420,537a291e95df99651500002d,We’ve All Got An Equal Chance To Be The Next Walton Family … Right?,537a9fa3b698c542c7000010,3630,24,0.006611570247933884,-0.8365182077422763,False,False
92177,2014-04-10 15:52:32.751,201414,5346949b1ab01221a3000066,Watch 3 Men Talk About Life And Dance In New York City To The Delight Of Passers By,53462d41689411bf1100004f,3606,27,0.0074875207986688855,-0.525433533248436,False,False
92178,2014-05-29 16:21:00.962,201421,53875e44a0dfdeadaa000011,One City Can Barely Keep Its Schools Open. So Why Is It Giving Millions To A Mega Corporation?,5386456753941f78f0000063,3748,31,0.008271077908217716,0.6019999179419822,False,False
92179,2014-04-15 20:19:29.789,201415,53487c56325be9e331000015,Gay Marriage Supporters Get An Unexpected Ally In A Former WWE Champion,534d8cdf7ac0834a23000030,3566,29,0.008132361189007292,-1.2140486528763903,False,False
92180,2014-06-12 23:56:52.038,201423,539a3e39e5b96dae1a000049,The Most Glaring Example Of Income Inequality Is Right Here,5399d6139bc8bb3d1000001a,5165,39,0.007550822846079381,1.010699580734518,True,True
92182,2014-05-28 02:17:12.957,201421,5385420a0e24221838000008,"Our Education System Is In Need Of A Major Facelift, And This Video Totally Proves It.",537d050f67876e580e000020,4122,33,0.008005822416302766,-1.154680104993421,False,False
92183,2014-04-25 14:47:37.306,201416,535a7439f4a1300f88000064,Find Out Why This Professor Has Been Called The 'J.K. Rowling Of Economics',535a72aef4a130160500005c,2391,13,0.005437055625261397,-0.6541232039762761,False,False
92184,2014-04-24 18:37:36.654,201416,5359439067617a1d64000005,There's Something Fishy Going On In My Fish. And I Don't Mean The Good Kind Of Fishy...,5359465b67617a54f3000004,2774,23,0.00829127613554434,-1.1887687032408383,False,False
92189,2014-05-30 02:34:04.773,201421,5387ed71d006a9c81c000067,"Sing It With Me One More Time! With Insurance, We Spreeeaad The Risk Arroooound (Hand Claps).",5387ec79d006a9cd2c000070,5091,32,0.006285602042820664,-1.0664473060581128,False,False
92192,2014-04-20 23:46:52.112,201416,53545c324f2a263a9200001d,Two Friends Writing To Each Other Capture What Cable News Is Ignoring In Venezuela,5353f1404f2a267e6c000003,2425,16,0.006597938144329897,-0.6190341658036856,False,False
92195,2014-06-12 21:21:12.735,201423,539a19c58a06400fe3000043,The Most Glaring Example Of Income Inequality Is Right Here,5399d6139bc8bb3d1000001a,5121,40,0.007810974419058777,0.7053449783212592,False,False
92197,2014-04-03 12:07:58.713,201413,533d4afa909d42a2cb000010,Why Those Dumb Birds Outside Your Window Tweet So Happily At 6 O'Clock In The Blasted Morning,533d4b07909d4235bd00000e,3247,25,0.0076994148444718205,-0.012995834052550656,False,False
92199,2014-03-24 13:16:02.563,201412,53302d75ca310662e300003b,Now You Can Feed Your Kids Super Healthy Food And Feel Really Good About Where It Came From,5332f450a2fc90ead0000258,2886,20,0.00693000693000693,-0.9060849470433561,False,False
92201,2014-06-10 23:11:32.548,201423,5397903ab1a132c60e0000a6,All The Reasons I'm A Dad In One Really Heartwarming Ode To All Dads,53978f03b1a13267dc000091,5728,41,0.00715782122905028,-0.898143668527657,False,False
92208,2014-04-25 01:14:12.249,201416,5359b6baf4a130e32e000020,Penguin Poop Was Once Called White Gold And Other Startling Facts About Penguins,53594db882fca1edcf000018,2684,27,0.010059612518628911,1.2529235385728519,True,False
92210,2014-04-10 03:42:40.989,201414,534611c16894115746000038,An Adorable Family Sings For Their Grandmother's Life,5345cc746894115746000029,3491,27,0.007734173589229447,-0.9157228212227962,False,False
92211,2014-05-21 01:50:24.883,201420,537c01a6db41d85adb000069,"Pollution Can't Be Racist, Can It? Well Actually ...",537b9a3be51c408aee000027,4989,18,0.0036079374624173183,-0.8253101713011762,False,False
92212,2014-05-20 01:38:55.917,201420,536be9ac10a4541a5600001d,"Even Though He Was Funded By Them, This Scientist Stuck It To Gas Companies And Saved Lives",537aa24abd2aa498e9000015,3467,21,0.006057109893279493,-0.6204497667110624,False,False
92214,2014-06-10 14:32:14.35,201423,5396357a16d48c879b000016,Neil deGrasse Tyson Has Some Tips For Us If We Want To Meet The World's Next Einstein,539635ee45da7fb5c5000018,8321,58,0.006970316067780315,-0.5761289277499729,False,False
92215,2014-05-06 18:24:12.853,201418,5369289f94b4478940000073,Paintings That Celebrate Working People? Count Me In!,536927ffb1caf1cffa000066,2779,19,0.006836991723641598,-1.1839482707245672,False,False
92217,2014-05-10 13:16:35.425,201418,536e25eb9f08ab68ea000026,"If Anyone Can Explain A Blockbuster 700-Page Book On Inequality In 3 Minutes, It's The Author",535a72aef4a130160500005c,3118,29,0.009300833867864015,-0.0049487159427812335,False,False
92218,2014-02-19 23:22:04.66,201407,53053bea61a0b9d520000007,"It’s Not Just Hard To Be A Woman Explorer. It’s Hard To Be An Explorer, Period.",5332f8b4a2fc90ead00015d7,2745,21,0.007650273224043716,-0.09057663199260862,False,False
92228,2014-06-07 10:45:47.298,201422,5392ed5baf25ee19e8000029,How A System Designed To Help Kids With Disabilities Could Be Sentencing Them To Prison,5392e1d87dbf65ee7a000022,4605,21,0.004560260586319218,-0.7563604077698627,False,False
92235,2014-05-08 19:10:37.771,201418,536bd2fb10a454361700000e,"A Lot Can Go Wrong In Childbirth, But $1.53 Could Mean The Difference Between Life And Death",536bd55a99b798002e000024,2425,12,0.004948453608247422,-0.0359590025258572,False,False
92236,2014-05-04 23:33:49.337,201418,5366ce098da2e54513000023,How To Make More Mistakes In Your Life. Yup. That's What I Said.,5366cb7121525a2933000018,2078,10,0.004812319538017324,-0.9556559191225489,False,False
92237,2014-03-11 16:44:03.65,201410,531f3cf065114a2b2e000043,"Spending $1.5 Trillion On A Jet That Has Never Seen Combat? Way To Allocate Resources, Fellas.",5332ba041fae79f09f002bb2,3220,22,0.0068322981366459624,-0.6897695618691015,False,False
92239,2014-06-04 15:36:07.221,201422,538f3c83ca747255b7000051,"You Wouldn't Leave Your Front Door Unlocked, So Why's Your Online Profile Wide Open?",538e4e14ff49fe0e79000007,3399,21,0.00617828773168579,-1.3838593878209402,False,False
92241,2014-06-12 15:16:59.879,201423,5399c42a8bc0101d5b000003,What Happens When Millions Of Women Don't Have Access To Contraceptives?,5398ebb36a3930cdc500000d,4696,33,0.0070272572402044296,-0.8873428818937841,False,False
92243,2014-05-18 13:02:39.422,201420,5378ae96040d2928d900000f,Check Out This Award-Winning Video On Food Industry Reform,5378aec2126c4bea48000024,3660,28,0.007650273224043716,-0.12423786656782274,False,False
92244,2014-05-23 05:39:44.822,201420,537619c8c64d96233e000026,One Man Coping With The Loss Of Sight By Purposely Not Visualizing Anything Ever Again,537ed9a810eb8ce16d000078,2523,15,0.005945303210463734,-1.0206046200035976,False,False
92247,2014-05-21 14:56:02.605,201420,537cbe3ee51c40c06300004d,"If Your Kid Skips Lunch, She Might As Well Skip Class Too​",537cb801db41d85adb0000b3,3685,22,0.005970149253731343,-1.4736120858485233,False,False
92248,2014-04-30 14:24:04.982,201417,536105bf5c27107fea000060,I've Never Seen People So Emotional About Poetry And Spoken Word Before — It's Wonderful To See,5360c3e35c27107fea00004d,2011,13,0.006464445549477871,-0.8737597584228162,False,False
92250,2014-06-11 17:16:27.146,201423,5398848f73acb62fca000063,"If I Could Change One Thing About Politics, It’d Be What’s Happening Here",5397e21cb1a132b1af0000c0,4340,26,0.005990783410138249,-0.025047494448491994,False,False
92251,2014-04-16 17:05:05.428,201415,534eb15f7ac0835be000009e,Being 15 Is Hard Enough Without Figuring Out How To Heat Your Neighbor's Homes In The Winter,534ea104fcf40fb45300009c,3668,28,0.007633587786259542,-1.62192289078534,False,False
92254,2014-04-23 01:41:12.046,201416,535719044fe33d8927000011,"20 Years After The Rwandan Genocide, Polaroids Show How Far Its Children Have Come",535719a00ef74b6458000006,2183,19,0.008703618873110398,0.71691383878469,False,False
92255,2014-05-23 22:21:06.629,201420,537fc8f5ed2a6b0887000001,"Say What You Will About That Racist NBA Owner, He Sure Isn't The Biggest Problem We Face Right Now.",537fa7ca413d920fe300002c,3138,26,0.0082855321861058,0.6776537918352004,False,False
92256,2014-06-04 20:26:11.514,201422,538dec0decc7642ed0000037,"My Brothers And Sisters, Nieces, Nephews, Sons And Daughters  — Maya Angelou Has Something To Say",538e5f2dff49fe62cf000011,3787,25,0.006601531555320834,-1.5332418065510864,False,False
92259,2014-04-29 15:00:43.019,201417,535fbe2520efd97873000046,How Humans Are Palm-Tree-Murdering Tigers And Rainforests,535934a669f9e0127b000093,2082,16,0.007684918347742555,-0.5438209538048544,False,False
92264,2014-05-07 02:04:33.061,201418,5369900f3e6451b36b000024,"On April 15 You Wish And Hope For A Big Refund, Yes? If You're The NFL, You'd Never Have To. Period.",536991623e6451b7ad00001e,3040,11,0.003618421052631579,-0.42648294228932837,False,False
92265,2014-02-28 01:27:27.037,201408,530fd879fa8922c608000049,The Ripple Effect Of Not Getting Enough Quality Snooze Time,5332f743a2fc90ead0000f34,3982,40,0.010045203415369162,-0.37649350664279435,False,False
92272,2014-04-01 02:49:17.145,201413,533a23c7a0c400d7d2000010,Attention College Students & Parents Of College Students – You Are Likely Being Hustled,533a2007782bd76efa00000d,8124,64,0.007877892663712457,-0.25551050952901516,False,False
92273,2014-04-25 05:59:56.898,201416,5359f3aff4a1300f88000020,Some Of These Life-Saving Medical Interventions Cost Just 25 Cents Each,5356f3875cda9ab55c00003b,2459,18,0.0073200488003253355,-1.0164290832190543,False,False
92275,2014-05-12 01:58:29.223,201419,53702a6c90e652ad93000022,"She's Speaking Underwater, But She Makes Her Point Loud And Clear",5365530cd5854b879b000007,2869,22,0.007668177065179505,0.2282285880075759,False,True
92280,2014-04-04 18:23:47.365,201413,533ef878fc2a50316000001a,The Digital Age Is Turning Us All Into Robots. It’s Pretty Inspiring If You Think About.,5338778c10ea6cdd26000028,3247,24,0.0073914382506929475,-0.6894647614781408,False,False
92281,2014-05-20 17:27:52.051,201420,537b6b43bd2aa498e9000055,People Who Appreciate Their Privacy Aren't Going To Like What This Journalist Has To Say,53597252f2965c6fb900000e,4897,31,0.006330406371247703,-0.6395203062373118,False,False
92283,2014-04-15 22:20:36.275,201415,534db07e7ac083d08300003d,Some Women Ended Their Community's Vicious Cycle By Building Bicycles,534d9af9fcf40f3c9800004d,3545,20,0.005641748942172073,-1.13284464394301,False,False
92288,2014-04-23 17:06:01.576,201416,5357f2d61a09bfcf3000000c,What One Big Oil Company Doesn’t Want To Tell You About That Big Pipeline It Wants To Build,53517268c82697e770000033,2275,14,0.006153846153846154,-1.3104163317422235,False,False
92291,2014-04-16 22:44:29.268,201415,533c6ae55fafce2fe7000030,This Heartwarming Inspirational Thing Is So Vaguely Inspiring That I Might Just Feel An Emotion Ever,534f05d6734b6c8d4400002f,2430,18,0.007407407407407408,-0.9634406028592548,False,False
92294,2014-04-25 18:52:05.688,201416,535aac08b7f64daab100000c,Tired Of Performers Having Their Free Speech Taken Away From Them? Don't Be.,53596e5ff2965c6fb9000005,3044,21,0.006898817345597897,-1.4220340570389929,False,False
92295,2014-04-01 02:50:32.484,201413,533a23c7a0c400d7d2000010,"College Is All About Furthering And Improving Your Life, Right? So Why Do So Many Suffer From It?",533a2007782bd76efa00000d,8011,66,0.008238671826238922,-0.09013816659292226,False,False
92297,2014-04-23 01:37:18.855,201416,535710400ef74b46e4000008,There's Nothing Quite Like The Sweet Sound Of Willie Singing Over Pictures Of Horrific Destruction,5349ba39cef1f1a962000001,2216,15,0.006768953068592058,0.24895928074755705,False,False
92299,2014-04-03 03:17:33.344,201413,533c66f65fafced32d00002c,The Supreme Court Would Like To Inform You That Democracy Is Cancelled Until Further Notice,533c86023bccc67015000031,3212,22,0.00684931506849315,-1.6793595436453865,False,False
92304,2014-06-02 17:25:10.64,201422,538cb32794596746cb00002d,"It’s Like Postsecret, But No Postcards. And It’s About Walmart. OK, So It’s NOT Like Postsecret.",538cab8526bfd75ca9000017,5957,30,0.005036091992613732,-0.4684570498010008,False,False
92305,2014-05-22 15:07:38.571,201420,537e0bef67876e5fa200008d,Some Guys Challenge America's Drug Policy To A Dance Off. Because The War On Drugs Is Dumb.,53640eb3b5e8971c2400003d,3673,25,0.006806425265450586,-0.6129597254403375,False,False
92307,2014-04-24 01:09:38.93,201416,5358640e1a09bfebd7000062,Ever Notice How It Doesn't Take Much To Get People Outraged These Days? So Did These Puppets.,535858811a09bf35fb00005e,3014,26,0.008626410086264101,-0.7524924746532584,False,False
92308,2014-04-30 13:12:19.711,201417,5360f53b464afa8d81000051,I Just Thought Of A New Reason To Save The Planet. And It's A Really Big Deal.,53596fc3f2965c6fb9000009,2036,12,0.005893909626719057,-0.40249450035225803,False,False
92309,2014-03-09 21:59:43.171,201410,531ce3d3a44409c409000031,Why It's Time To Look Closer At The Ingredients In Our Beauty Products,5332f605a2fc90ead0000a05,2278,23,0.01009657594381036,-0.5456157093669559,False,False
92310,2014-04-23 01:39:27.321,201416,535719044fe33d8927000011,"Photos Can Say A Lot, But It's Not Every Day They Determine The Rest Of Your Life",535719a00ef74b6458000006,2263,18,0.007954043305346884,0.44757175979718355,False,False
92312,2014-05-20 14:55:52.231,201420,537b6cd7bd2aa429d4000063,You Know What The 10 Year Anniversary Of Gay Marriage Needs? Nintendo Characters In Love.,537acf23b698c542c700002e,4058,27,0.00665352390340069,-0.4966665678927213,False,False
92315,2014-06-11 15:18:58.079,201423,539872f973acb6d87c00002f,I Can't Think Of A Good Reason To Become A Blood Donor Other Than All The Good Reasons Listed Here,53971e01b1a132f7d0000017,4356,28,0.006427915518824609,0.21129918448428994,False,False
92317,2014-04-15 15:13:25.48,201415,534d4b8d3ea66387e0000019,"Learning How To Build Bicycles Out Of Bamboo Sounds Fantastic, But It's Essential For These Women",534d4c4c82aa78174c00002c,2522,17,0.0067406819984139575,0.7142388863673468,False,False
92318,2014-05-21 23:29:53.668,201420,537d358b67876e5fa2000049,A Shakespearian Tragedy Is Happening Under Water But There's A Way We All Can Help Stop It,537d337c6e33dbabdc000069,3076,20,0.006501950585175552,1.3022544261481321,True,False
92319,2014-04-03 21:03:19.203,201413,533dc926ee9efed24300006c,This Woman Will Be Jailed For Being A Lesbian If She's Deported Home,533dcbbc909d42f56e000086,4438,30,0.0067598017124831005,-1.4556925910819687,False,False
92320,2014-04-13 19:42:16.916,201415,534ae5bf7c733b1488000008,Could It Actually Be Possible To Live A Fantastic Life Without Ruining The Planet For Our Grandkids?,534a1078cef1f1da5700002b,3019,20,0.006624710168930109,-0.3627841357377971,False,False
92323,2014-02-14 17:00:41.583,201406,52fe49f22b7b0aaba6000023,"These Kids Have A Message On Those Hearts For You, America",5332b6461fae79f09f000cda,3073,25,0.008135372600065083,-1.1299455712806543,False,False
92324,2014-03-21 14:47:39.073,201411,5327428d754725998c000010,The Phrase 'We Can Neither Confirm Nor Deny' Has A Crazy-Interesting Origin Story,5332b6071fae79f09f000aee,3059,18,0.005884275907159202,-0.3770680397877682,False,False
92325,2014-06-06 16:58:44.726,201422,5391f0f39c9fb5ebfe000034,Why Men Shouldn't Go Out Wearing Just Steak All Over Their Bodies,5391f21e8d1821456e000034,5788,36,0.006219765031098825,-1.163705652657851,False,False
92327,2014-04-24 11:42:01.527,201416,5358f8001a09bfac21000068,"No One Was Jailed For The Financial Crisis While 100,000 Children End Up In Adult Prisons Each Year",5358edb269f9e0e6fe000073,2973,22,0.007399932727884292,-0.8177003651017583,False,False
92329,2014-04-28 05:20:23.681,201417,53541f7c4f2a263a9200000e,Audio From Early Space Voyages Sounds More Like A Road Trip Than A Space Flight,535de1c4adea6706eb00001e,2010,12,0.005970149253731343,-1.0411803480542696,False,False
92330,2014-05-08 03:27:33.593,201418,536af9a5c02b17654c000053,"When My Mom Was Still Able To Work, She'd Have Loved A Gift Like This",536a4eb1da1b7ddad5000029,3329,24,0.00720937218383899,1.083642955254674,True,True
92331,2014-05-07 01:44:47.658,201418,5369900f3e6451b36b000024,The Most Financially Successful Sports League In The World Pays No Taxes. None.,536991623e6451b7ad00001e,3027,9,0.002973240832507433,-0.8138084678364542,False,False
92332,2014-06-11 23:52:25.252,201423,5398e9c6d5d9001fca000028,The Streets Are Tough But This Woman Is Tougher. Meet Ameena Matthews.,5398e881d5d9002bec000013,5770,37,0.006412478336221837,-0.5201051840562563,False,False
92333,2014-04-24 12:32:59.083,201416,535903a31a09bfebd7000077,Got 3 Minutes? Here's Everything You Need To Know About Vaccines And Their Controversy.,5358fa2169f9e0c67b000079,3038,22,0.007241606319947334,1.0156169598875668,True,False
92337,2014-03-24 02:18:22.751,201412,532f93deca310662e3000001,There's An Important New Tag For Food You'll Definitely Want To Eat,5332ba0d1fae79f09f002be6,2256,20,0.008865248226950355,-0.26262188294007033,False,False
92339,2014-06-06 00:46:14.01,201422,5390fb8a8a590e879100005d,Utah Has Been Working Under The Radar For A Few Years To End People Having To Sleep On The Street,5390e44e8a590e2f6b000031,5809,23,0.003959373386124979,-1.2309224691676723,False,False
92340,2014-06-06 17:44:10.508,201422,5391fdea8d182156c400006c,Utah Has Been Working Under The Radar For A Few Years To End People Having To Sleep On The Street,5390e44e8a590e2f6b000031,5795,46,0.007937877480586712,-1.3732599450180283,False,False
92341,2014-06-04 23:40:50.043,201422,538cb1d19459676a90000038,Men With Guns Seem To Be Terrified Of Smart Girls. They Should Be.,538bf21d9459676a9000000d,3877,25,0.006448284756254836,-0.010742275242206523,False,False
92342,2014-06-07 02:37:08.445,201422,5392575a7dbf659e11000005,10 Animals That Would Breathe Sighs Of Relief — If They Knew How Close They Were To Annihilation,53927562af25ee06e3000012,6566,36,0.005482790130977765,0.07387480804076296,False,False
92345,2014-06-02 19:22:14.389,201422,538cc7a9945967c02d00004a,"One Movie Viewing, One Trip To Iceland, And This Teen Was Determined To Make His Voice Heard",538b3efd2e0f0b8a9b000007,5258,30,0.005705591479650057,-1.126063887043055,False,False
